idx,target,base_pred,error_type,taxonomy,dominant_pattern,yes_vote_count,known_vote_count,project,cwe,char_len,line_count,retrieval_top1_score,retrieval_pos_neg_margin_max,author_no_yes_correct,author_no_yes_pred,base_correct,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,error_handling_keyword_count,length_bucket,lifecycle_keyword_count,memory_api_count,method_pattern,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,repair_signal,retrieval_bucket,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred
432352,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,dpdk,CWE-703,3198,97,0.9999998807907104,0.010094285011291504,0,1,0,0,1,7,15,medium_2k_5k,1,1,all_methods_yes,2,0,1,0,1,0,1,repair_present_override_candidate:added_guard,retrieval_pos_margin,733,0,1,0,1
434093,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,vim,CWE-416,7674,294,0.9438459277153015,0.0042459964752197266,0,1,0,0,1,11,29,long_5k_10k,3,2,all_methods_yes,12,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1683,0,1,0,1
434902,0,1,FP,yes_prior_consensus_false_positive,memory_api,7,7,ghostpdl,CWE-119,757,24,0.9340873956680298,0.0015189647674560547,0,1,0,0,1,0,0,short_<2k,0,4,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,149,0,1,0,1
435409,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,ghostpdl,CWE-120,4557,118,0.9523801803588867,0.0022016167640686035,0,1,0,0,1,4,2,medium_2k_5k,1,1,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,874,0,1,0,1
436066,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,5,7,linux,CWE-125,2863,98,0.9605973958969116,0.0025241971015930176,0,1,0,0,1,2,17,medium_2k_5k,3,4,method_disagreement,2,1,0,0,1,0,1,no_repair_verifier_candidate,retrieval_low_margin,714,0,1,1,0
436990,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,3,7,vim,CWE-125,3868,186,0.9111355543136597,-0.0011807084083557129,0,1,0,0,1,0,15,medium_2k_5k,0,0,method_disagreement,7,1,0,1,0,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,994,0,1,1,0
437003,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,linux,CWE-415,1579,64,0.959571361541748,0.004319906234741211,0,1,0,0,1,1,12,short_<2k,0,1,near_consensus_yes,2,0,1,1,0,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,390,0,1,0,1
437291,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,4,7,oniguruma,CWE-125,4381,173,0.940944492816925,0.0002645254135131836,0,1,0,0,1,6,26,medium_2k_5k,0,1,method_disagreement,2,1,0,0,1,1,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,905,0,1,1,0
437671,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,radare2,CWE-787,2630,73,0.9457882642745972,0.0040711164474487305,0,1,0,0,1,10,23,medium_2k_5k,1,5,all_methods_yes,6,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,850,0,1,0,1
437708,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,5,7,linux,CWE-401,1348,48,0.9548231959342957,0.0011045336723327637,0,1,0,0,1,2,5,short_<2k,0,2,method_disagreement,1,1,0,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,283,0,1,1,0
438686,0,0,correct,correct,error_handling,1,7,linux,CWE-415,795,30,0.9437553882598877,0.0003319978713989258,0,1,1,1,0,1,7,short_<2k,2,2,near_consensus_no,0,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,168,1,0,1,0
438876,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,linux,CWE-416,702,34,0.9542214870452881,0.0024643540382385254,0,1,0,0,1,0,5,short_<2k,1,3,near_consensus_yes,2,1,0,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,171,0,1,0,1
439114,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,ImageMagick6,CWE-401,34604,976,0.9958339929580688,0.0,0,1,0,0,1,126,70,very_long_10k_plus,1,3,all_methods_yes,20,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,6653,0,1,0,1
439266,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,ImageMagick6,CWE-835,34707,977,1.0000003576278687,0.02368706464767456,0,1,0,0,1,126,70,very_long_10k_plus,1,3,all_methods_yes,20,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_pos_margin,6663,0,1,0,1
439495,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,squashfs-tools,CWE-22,3490,123,,,0,1,0,0,1,27,22,medium_2k_5k,2,11,all_methods_yes,4,0,1,0,1,0,1,no_repair_verifier_candidate,retrieval_missing,841,0,1,0,1
439500,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,squashfs-tools,CWE-22,3190,113,0.9275617003440857,0.01133960485458374,0,1,0,0,1,23,22,medium_2k_5k,2,7,all_methods_yes,4,0,1,0,1,0,1,no_repair_verifier_candidate,retrieval_pos_margin,770,0,1,0,1
440872,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,xserver,CWE-863,1248,38,0.9402438402175903,0.004378676414489746,0,1,0,0,1,0,5,short_<2k,2,2,all_methods_yes,1,0,1,0,1,0,1,no_repair_verifier_candidate,retrieval_low_margin,259,0,1,0,1
441822,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,xserver,CWE-191,2401,76,0.9305192232131958,0.00406193733215332,0,1,0,0,1,12,4,medium_2k_5k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,451,0,1,0,1
442189,0,1,FP,yes_prior_consensus_false_positive,bounds,6,7,qemu,CWE-835,493,14,0.958981454372406,0.0005339980125427246,1,0,0,0,1,4,0,short_<2k,0,0,near_consensus_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,101,0,1,0,1
442587,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,spice,CWE-193,1193,42,0.9453506469726562,0.0020112991333007812,1,0,0,0,1,0,13,short_<2k,0,0,near_consensus_yes,4,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,220,0,1,0,1
442815,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,curl,CWE-125,954,40,0.9880235195159912,0.03812599182128906,0,1,0,0,1,7,0,short_<2k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,237,0,1,0,1
442959,0,0,correct,correct,bounds,1,7,vim,CWE-200,3513,145,0.9512485265731812,0.004207789897918701,0,1,1,1,0,30,1,medium_2k_5k,1,0,near_consensus_no,0,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,930,1,0,1,0
443152,0,1,FP,risky_pattern_false_alarm:lifecycle,lifecycle,5,7,linux,CWE-476,960,40,0.9560534358024597,0.003740549087524414,0,1,0,0,1,0,0,short_<2k,1,0,method_disagreement,0,0,1,0,1,1,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,234,1,0,0,1
443298,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,2,7,vim,CWE-416,22967,761,0.9365551471710205,0.012569904327392578,1,0,0,0,1,10,114,very_long_10k_plus,12,0,method_disagreement,32,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_pos_margin,4682,0,1,1,0
444900,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,4,7,cifs-utils,CWE-20,3041,122,0.9583010077476501,-0.0013346672058105469,1,0,0,0,1,0,15,medium_2k_5k,1,1,method_disagreement,2,1,0,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,722,0,1,0,1
445881,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,3,7,file-roller,CWE-22,1868,59,0.959731936454773,0.0021238327026367188,0,1,0,0,1,0,15,short_<2k,0,0,method_disagreement,7,1,0,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,305,1,0,1,0
445995,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,file-roller,CWE-22,7667,256,1.0000001192092896,0.057711005210876465,0,1,0,0,1,2,65,long_5k_10k,0,0,all_methods_yes,24,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,1332,0,1,0,1
446058,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,libtiff,CWE-787,5176,203,0.9484707117080688,0.005810260772705078,0,1,0,0,1,15,12,long_5k_10k,0,1,all_methods_yes,1,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1264,0,1,0,1
446096,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,linux,CWE-416,535,24,0.9620147943496704,0.001225590705871582,0,1,0,0,1,0,2,short_<2k,0,0,near_consensus_yes,1,0,1,1,0,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,116,0,1,0,1
446279,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,libmobi,CWE-125,6806,151,0.956234335899353,0.004646420478820801,0,1,0,0,1,22,31,long_5k_10k,3,8,all_methods_yes,7,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1257,0,1,0,1
446416,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,rizin,CWE-787,2834,110,0.9436109662055969,0.0008574128150939941,0,1,0,0,1,9,17,medium_2k_5k,4,5,all_methods_yes,3,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,665,0,1,0,1
447053,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,exiv2,CWE-125,8454,177,1.0,0.002215743064880371,0,1,0,0,1,45,4,long_5k_10k,4,7,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1649,0,1,0,1
447231,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,3,7,php-src,CWE-17,2818,117,0.9999998807907104,-0.003058195114135742,1,0,0,0,1,15,20,medium_2k_5k,0,1,method_disagreement,6,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,866,0,1,0,1
448562,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,frr,CWE-125,3275,121,0.9295833110809326,4.696846008300781e-05,0,1,0,0,1,16,10,medium_2k_5k,0,1,all_methods_yes,0,0,1,0,1,0,1,repair_present_override_candidate:bounds_or_shape_check,retrieval_low_margin,698,0,1,0,1
448584,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,gdk-pixbuf,CWE-189,3351,134,0.9212936758995056,0.002713501453399658,0,1,0,0,1,6,16,medium_2k_5k,1,0,all_methods_yes,1,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,859,0,1,0,1
448912,0,1,FP,risky_pattern_false_alarm:bounds,bounds,5,7,zlib,CWE-787,26047,678,0.9383311867713928,0.010508298873901367,0,1,0,0,1,76,39,very_long_10k_plus,8,0,method_disagreement,0,0,1,1,0,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,5111,1,0,0,1
449294,0,1,FP,retrieval_misleading_or_ambiguous:retrieval_low_margin,low_keyword_signal,2,7,vim,CWE-122,1349,47,0.936733603477478,-0.0031300783157348633,1,0,0,0,1,0,0,short_<2k,0,0,method_disagreement,0,1,0,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,256,1,0,1,0
449321,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,clamav-devel,CWE-189,468,21,0.9516614079475403,-0.0024416446685791016,0,1,0,0,1,7,10,short_<2k,1,1,all_methods_yes,3,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,153,0,1,0,1
450764,0,0,correct,correct,error_handling,1,7,vim,CWE-416,1757,78,0.941464900970459,-0.001874387264251709,0,1,1,1,0,0,11,short_<2k,1,0,near_consensus_no,3,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,458,1,0,1,0
450812,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,gnulib,CWE-119,28169,876,0.9332834482192993,0.01550358533859253,0,1,0,0,1,13,152,very_long_10k_plus,13,32,all_methods_yes,49,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,4847,0,1,0,1
450830,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,linux,CWE-120,1715,61,0.9515403509140015,0.0012006759643554688,0,1,0,0,1,9,7,short_<2k,0,2,all_methods_yes,0,0,1,0,1,0,1,no_repair_verifier_candidate,retrieval_low_margin,385,0,1,0,1
451731,0,1,FP,risky_pattern_false_alarm:bounds,bounds,5,7,ntp,CWE-20,2436,134,0.9467198848724365,0.007222175598144531,0,1,0,0,1,10,1,medium_2k_5k,0,0,method_disagreement,0,1,0,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,690,0,1,0,1
451888,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,jasper,CWE-20,11947,435,0.9656069874763489,0.003620326519012451,0,1,0,0,1,8,58,very_long_10k_plus,0,1,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,2741,0,1,0,1
452377,0,0,correct,correct,error_handling,2,7,vim,CWE-787,6020,210,0.9382659196853638,0.0002739429473876953,0,1,1,1,0,3,13,long_5k_10k,6,4,method_disagreement,5,0,1,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,1341,1,0,1,0
452391,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,ImageMagick6,CWE-787,34505,1024,0.9999998807907104,0.0,0,1,0,0,1,66,142,very_long_10k_plus,0,2,all_methods_yes,51,0,1,0,1,0,1,no_repair_verifier_candidate,retrieval_low_margin,6079,0,1,0,1
452994,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,3,7,nf,CWE-269,1137,57,0.9436362385749817,-0.000278472900390625,1,0,0,0,1,1,13,short_<2k,0,3,method_disagreement,0,1,0,0,1,1,0,no_repair_verifier_candidate,retrieval_low_margin,272,1,0,0,1
453109,0,1,FP,yes_prior_consensus_false_positive,bounds,6,7,libexpat,CWE-668,5684,148,0.9550554156303406,0.005196869373321533,0,1,0,0,1,40,21,long_5k_10k,1,1,near_consensus_yes,4,0,1,0,1,1,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,1170,0,1,0,1
453265,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,jasper,CWE-125,9401,358,0.9981731176376343,0.03341853618621826,0,1,0,0,1,4,57,long_5k_10k,5,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,2406,0,1,0,1
454759,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,linux,CWE-703,6551,244,0.9797505140304565,0.008545279502868652,0,1,0,0,1,10,6,long_5k_10k,0,6,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1481,0,1,0,1
455177,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,5,7,libmobi,CWE-119,2146,54,0.9550154209136963,0.0009453296661376953,0,1,0,0,1,7,25,medium_2k_5k,1,1,method_disagreement,6,1,0,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,425,0,1,0,1
455356,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,bash,CWE-787,720,27,0.947342038154602,0.006367862224578857,0,1,0,0,1,0,1,short_<2k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_present_override_candidate:added_guard,retrieval_low_margin,167,0,1,0,1
457772,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,icecast-server,CWE-119,1913,50,0.9242650270462036,0.005875587463378906,0,1,0,0,1,21,6,short_<2k,0,1,all_methods_yes,1,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,387,0,1,0,1
459029,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,4,7,varnish-cache,CWE-703,334,15,0.9350684285163879,-0.00030344724655151367,0,1,0,0,1,0,8,short_<2k,0,0,method_disagreement,2,0,1,1,0,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,111,0,1,1,0
459107,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,linux,CWE-416,5631,233,0.9575740694999695,0.007413268089294434,0,1,0,0,1,3,71,long_5k_10k,1,3,near_consensus_yes,10,0,1,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1327,0,1,0,1
459400,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,5,7,vim,CWE-416,17024,696,0.9342244863510132,0.010997653007507324,1,0,0,0,1,21,47,very_long_10k_plus,3,4,method_disagreement,14,0,1,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_pos_margin,3526,0,1,0,1
459524,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,linux,CWE-787,540,23,0.9437618255615234,0.007743716239929199,0,1,0,0,1,1,8,short_<2k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,116,0,1,0,1
462278,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,pjproject,CWE-191,792,31,0.9575019478797913,-0.0009522438049316406,0,1,0,0,1,2,1,short_<2k,1,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,180,0,1,0,1
462316,0,1,FP,risky_pattern_false_alarm:bounds,bounds,5,7,ghostpdl,CWE-787,536,15,0.9533783793449402,-0.001347959041595459,1,0,0,0,1,5,3,short_<2k,0,1,method_disagreement,1,0,1,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,124,0,1,0,1
462395,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,php-src,CWE-476,3878,140,0.9792101979255676,-0.0008886456489562988,0,1,0,0,1,3,17,medium_2k_5k,0,0,all_methods_yes,7,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,986,0,1,0,1
462409,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,rsyslog,CWE-190,4889,134,0.9472366571426392,0.0014195442199707031,0,1,0,0,1,9,5,medium_2k_5k,0,2,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1099,0,1,0,1
462511,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,4,7,vim,CWE-416,2647,111,0.9466654062271118,0.00019884109497070312,0,1,0,0,1,0,37,medium_2k_5k,2,1,method_disagreement,17,1,0,0,1,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,579,0,1,1,0
462566,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,newsbeuter,CWE-787,1406,36,0.93354332447052,0.0017895102500915527,0,1,0,0,1,1,4,short_<2k,0,0,all_methods_yes,1,0,1,0,1,0,1,no_repair_verifier_candidate,retrieval_low_margin,316,0,1,0,1
463051,0,0,correct,correct,bounds,1,7,qemu,CWE-835,322,11,0.9544636011123657,0.00013583898544311523,1,0,1,1,0,3,0,short_<2k,0,0,near_consensus_no,0,0,1,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,66,1,0,1,0
463134,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,4,7,cyrus-imapd,CWE-732,3416,106,0.9543605446815491,0.00784599781036377,0,1,0,0,1,11,15,medium_2k_5k,1,2,method_disagreement,3,1,0,1,0,1,0,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,720,0,1,0,1
463476,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,linux,CWE-476,2008,91,0.943444013595581,0.0036249160766601562,0,1,0,0,1,0,6,medium_2k_5k,0,0,all_methods_yes,2,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,404,0,1,0,1
464942,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,php-src,CWE-125,2059,84,0.9466711282730103,0.003255128860473633,0,1,0,0,1,2,1,medium_2k_5k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,652,0,1,0,1
465854,0,1,FP,yes_prior_consensus_false_positive,memory_api,7,7,linux,CWE-416,369,16,0.9453005790710449,-0.0014605522155761719,0,1,0,0,1,0,0,short_<2k,0,1,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:bounds_or_shape_check,retrieval_low_margin,74,0,1,0,1
468349,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,4,7,glib,CWE-754,3727,113,0.9401930570602417,0.004388570785522461,1,0,0,0,1,0,14,medium_2k_5k,1,0,method_disagreement,3,0,1,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,594,0,1,0,1
471902,0,1,FP,yes_prior_consensus_false_positive,bounds,6,7,vim,CWE-787,6730,248,0.9512767195701599,0.0052220821380615234,0,1,0,0,1,16,10,long_5k_10k,3,1,near_consensus_yes,3,0,1,1,0,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,1625,0,1,0,1
472123,0,1,FP,risky_pattern_false_alarm:error_handling,error_handling,4,7,linux,CWE-416,2262,86,0.9527409672737122,-6.622076034545898e-05,0,1,0,0,1,3,21,medium_2k_5k,1,0,method_disagreement,3,1,0,1,0,1,0,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,540,0,1,0,1
474434,0,0,correct,correct,error_handling,0,7,libtpms,CWE-119,576,21,0.9353666305541992,0.0,1,0,1,1,0,2,4,short_<2k,0,0,all_methods_no,1,1,0,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,120,1,0,1,0
474462,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,libvncserver,CWE-787,836,36,0.9449840784072876,-0.004425942897796631,0,1,0,0,1,1,4,short_<2k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_present_override_candidate:bounds_or_shape_check,retrieval_low_margin,255,0,1,0,1
475987,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,chafa,CWE-125,2382,81,0.9562021493911743,0.004796385765075684,0,1,0,0,1,2,7,medium_2k_5k,2,2,near_consensus_yes,0,0,1,1,0,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,507,0,1,0,1
476103,0,1,FP,yes_prior_consensus_false_positive,error_handling,6,7,linux,CWE-476,11424,425,0.9558824300765991,0.006694197654724121,0,1,0,0,1,18,31,very_long_10k_plus,1,3,near_consensus_yes,4,0,1,1,0,0,1,repair_present_override_candidate:bounds_or_shape_check,retrieval_low_margin,2591,0,1,0,1
477273,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,linux,CWE-20,1682,60,0.9573958516120911,0.004677712917327881,0,1,0,0,1,11,9,short_<2k,0,3,all_methods_yes,1,0,1,0,1,0,1,repair_present_override_candidate:bounds_or_shape_check,retrieval_low_margin,442,0,1,0,1
477380,0,1,FP,yes_prior_consensus_false_positive,bounds,7,7,radare2,CWE-787,2596,68,0.9409254193305969,0.0005820393562316895,0,1,0,0,1,19,19,medium_2k_5k,1,1,all_methods_yes,7,0,1,0,1,0,1,repair_present_override_candidate:bounds_or_shape_check,retrieval_low_margin,502,0,1,0,1
477800,0,0,correct,correct,error_handling,2,7,ceph,CWE-79,7565,224,0.9554831385612488,0.006202876567840576,0,1,1,1,0,17,26,long_5k_10k,3,0,method_disagreement,1,0,1,1,0,1,0,no_repair_verifier_candidate,retrieval_low_margin,1716,1,0,1,0
477803,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,linux,CWE-362,802,31,0.9451128244400024,-0.0026130080223083496,0,1,0,0,1,0,4,short_<2k,0,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,178,0,1,0,1
477811,0,1,FP,yes_prior_consensus_false_positive,error_handling,7,7,linux,CWE-787,2315,79,0.9502578973770142,0.0,0,1,0,0,1,2,15,medium_2k_5k,2,0,all_methods_yes,0,0,1,0,1,0,1,repair_checked_absent_or_irrelevant:added_guard,retrieval_low_margin,565,0,1,0,1
