author_no_yes_correct,author_no_yes_pred,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,char_len,cwe,error_handling_keyword_count,idx,lifecycle_keyword_count,line_count,memory_api_count,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,project,retrieval_pos_neg_margin_max,retrieval_top1_score,target,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred,base_pred_column,base_pred,repair_verifier_available,repair_verifier_pred,repair_present,repair_type,repair_confidence,repair_evidence,repair_reason,repair_policy_skip_reason,repair_override,repair_applied_pred,repair_applied_correct
0,1,0,1,4,4557,CWE-120,2,435409,1,118,1,0,0,1,0,1,0,1,ghostpdl,0.0022016167640686035,0.9523801803588867,0,874,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function contains a bounds check `if (line_size > DATA_SIZE)` but lacks any iteration guard like `if (x == 0)` or pixel buffer bounds guards matching the historical tigervnc repair.,"The historical repair adds a loop iteration guard for first-pixel processing in a different project and context (tigervnc, CWE-787), which is entirely absent and irrelevant to the target's ghostpdl buffer overflow (CWE-120) where the primary concern is a bounds/shape check.",verifier_not_no,0,1,0
0,1,0,1,2,2863,CWE-125,17,436066,3,98,4,2,1,0,0,1,0,1,linux,0.0025241971015930176,0.9605973958969116,0,714,0,1,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,3868,CWE-125,15,436990,0,186,0,7,1,0,1,0,1,0,vim,-0.0011807084083557129,0.9111355543136597,0,994,0,1,1,0,best_ensemble_pred,1,1,1,False,added_guard,high,The target function get_lisp_indent does not contain the gchar_cursor() != NUL guard or the PBYTE operation; it is a completely different function dealing with indentation calculation.,"The historical repair guards a PBYTE operation in an op_replace function, which is entirely absent from the target get_lisp_indent function, so the specific repair obligation is not present.",verifier_not_no,0,1,0
0,1,0,1,1,1579,CWE-415,12,437003,0,64,1,2,0,1,1,0,0,1,linux,0.004319906234741211,0.959571361541748,0,390,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function uses a `goto xmit_failed` pattern for error handling after `mcba_usb_xmit`, which is structurally similar to the vulnerable side of the historical patch, not the fixed side which inlined the cleanup.","The target function lacks the specific historical repair (inlining cleanup instead of goto) and uses the old goto-based error handling pattern, meaning the specific added guard obligation from the historical fix is absent.",verifier_not_no,0,1,0
0,1,0,1,6,4381,CWE-125,26,437291,0,173,1,2,1,0,0,1,1,0,oniguruma,0.0002645254135131836,0.940944492816925,0,905,0,1,1,0,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target has a loop guard 'while (p < end)' but no check ensuring 'p + len <= end' before advancing 'p += len' or using 'len' derived from 'enclen(reg->enc, p)', which is the specific bounds obligation required by the historical evidence.","The target's 'while (p < end)' guard checks a weaker relation (p < end) than the required repair obligation (p + len <= end), and there is an unguarded alternate path where 'p += len' can advance past 'end', so the exact bounds repair is not present.",verifier_not_no,0,1,0
0,1,0,1,10,2630,CWE-787,23,437671,1,73,5,6,0,1,0,1,0,1,radare2,0.0040711164474487305,0.9457882642745972,0,850,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function contains general size checks (e.g., `if (off >= size)`, `if (size < 32)`) but lacks the specific historical guard `bin->entry_table + off + 32 >= r_buf_size (bin->buf)`.","The target function does not contain the specific historical guard over the same variables and operations, and the historical evidence is primarily a bounds/shape check which falls outside this verifier's NO scope.",verifier_not_no,0,1,0
0,1,0,1,2,1348,CWE-401,5,437708,0,48,2,1,1,0,0,1,0,1,linux,0.0011045336723327637,0.9548231959342957,0,283,0,1,1,0,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function uses `kzalloc` for `state` and checks `if (state == NULL) return -ENOMEM;`, which is a different variable and allocation context than the historical `hconf`/`dconf` guards.","The historical repair adds null-check guards for dynamically allocated `hconf` and `dconf` variables, which are entirely absent from the target function that deals with different state variables; additionally, the historical repair is primarily a bounds/shape (allocation size) check, making it irrelevant to this verifier.",verifier_not_no,0,1,0
0,1,1,0,1,795,CWE-415,7,438686,2,30,2,0,1,0,1,0,1,0,linux,0.0003319978713989258,0.9437553882598877,0,168,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,0,702,CWE-416,5,438876,1,34,3,2,1,0,0,1,0,1,linux,0.0024643540382385254,0.9542214870452881,0,171,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function mkiss_close contains a null check `if (!ax) return;` but operates on completely different variables and logic (tty, mkiss, refcnt) than the historical repair (gfs2_rgrpd, error, gl_object).","The target function lacks the specific `if (!error)` guard protecting `rgd->rd_gl->gl_object` assignments from the historical repair, as it operates on entirely unrelated data structures and subsystems.",verifier_not_no,0,1,0
0,1,0,1,126,34604,CWE-401,70,439114,1,976,3,20,0,1,0,1,0,1,ImageMagick6,0.0,0.9958339929580688,0,6653,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The historical repair uses MagickMax(bytes_per_line, image->columns+256UL) to bound the allocation, whereas the target function uses a weaker relation (image->rows * bytes_per_line) without the MagickMax safeguard.","The target function's allocation bound is weaker than the historical repair obligation (lacking the MagickMax safeguard), so the specific bounds/shape repair is not already present.",verifier_not_no,0,1,0
0,1,0,1,126,34707,CWE-835,70,439266,1,977,3,20,0,1,0,1,0,1,ImageMagick6,0.02368706464767456,1.0000003576278687,0,6663,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function allocates the pixels buffer using the untrusted header field `bmp_info.image_size` (e.g., `pixels=(unsigned char *) AcquireQuantumMemory(bmp_info.image_size, sizeof(*pixels))`) and only guards against NULL, whereas the historical repair replaces this with a computed safe bound `image->rows * MagickMax(bytes_per_line, image->columns+256UL)`.","The target function lacks the specific bounds repair obligation because it uses the untrusted `bmp_info.image_size` for allocation instead of the semantically correct `image->rows * MagickMax(bytes_per_line, image->columns+256UL)` bound established by the historical evidence.",verifier_not_no,0,1,0
0,1,0,1,27,3490,CWE-22,22,439495,2,123,11,4,0,1,0,1,0,1,squashfs-tools,,,0,841,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,23,3190,CWE-22,22,439500,2,113,7,4,0,1,0,1,0,1,squashfs-tools,0.01133960485458374,0.9275617003440857,0,770,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,1248,CWE-863,5,440872,2,38,2,1,0,1,0,1,0,1,xserver,0.004378676414489746,0.9402438402175903,0,259,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,12,2401,CWE-191,4,441822,0,76,0,0,0,1,0,1,0,1,xserver,0.00406193733215332,0.9305192232131958,0,451,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function checks `if (dataLeft < (size * 2)) return BadLength;` before byte-swapping array accesses, which is a bounds check on remaining request length against required event data size, not an offset-against-struct-size check.","The historical repair evidence adds an offset bounds check against a struct size for buffer pointer arithmetic, which is semantically distinct from the target's existing length bounds check on request data, so the specific repair obligation is not already present.",verifier_not_no,0,1,0
1,0,0,1,4,493,CWE-835,0,442189,0,14,0,0,0,1,0,1,0,1,qemu,0.0005339980125427246,0.958981454372406,0,101,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function directly calls the safe API qemu_receive_packet(nc, buf, size) in the loopback branch, which is the exact API replacement mandated by the historical repair evidence.","The historical repair evidence mandates replacing an unsafe direct NIC receive call with the safe qemu_receive_packet API, and the target function already uses this safe API, meaning the repair obligation is fully satisfied at the sink level rather than via an added bounds guard.",verifier_not_no,0,1,0
1,0,0,1,0,1193,CWE-193,13,442587,0,42,0,4,0,1,0,1,0,1,spice,0.0020112991333007812,0.9453506469726562,0,220,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The historical repair is a bounds check (pos + 8 + 8 > len) protecting buffer reads in radare2, while the target function uses different validation logic (memslot_validate_virt) over different variables (h_virt, slot_id, add_size) in the spice project.","The historical repair is primarily a bounds/shape check on different variables and operations in a different project, making it irrelevant to the target's specific validation logic.",verifier_not_no,0,1,0
0,1,0,1,7,954,CWE-125,0,442815,0,40,0,0,0,1,0,1,0,1,curl,0.03812599182128906,0.9880235195159912,0,237,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function has no bounds or validity guard before accessing ptr[cut] in the while loop, and the historical evidence is primarily bounds/shape checks.","The historical repairs are primarily bounds/shape checks (len < 3, len < 4, ptr < buf+len) which are irrelevant to this verifier's scope, and the target lacks any equivalent guard before its risky ptr[cut] access.",verifier_not_no,0,1,0
0,1,1,0,30,3513,CWE-200,1,442959,1,145,0,0,1,0,1,0,1,0,vim,0.004207789897918701,0.9512485265731812,0,930,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,0,960,CWE-476,0,443152,1,40,0,0,0,1,0,1,1,0,linux,0.003740549087524414,0.9560534358024597,0,234,1,0,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,Target guard: if (ji->active_ag != -1) protecting atomic_dec(&bmap->db_active[ji->active_ag]); Historical repair: spin_lock_irq(&list->hiddev->list_lock) protecting list_del(&list->node) / vfree(list).,"The historical evidence repairs a use-after-free (CWE-416) by adding a spinlock and list_del before a vfree sink, which is semantically unrelated to the target's bounds check (ji->active_ag != -1) guarding an atomic_dec array access sink.",verifier_not_no,0,1,0
1,0,0,1,10,22967,CWE-416,114,443298,12,761,0,32,1,0,1,0,1,0,vim,0.012569904327392578,0.9365551471710205,0,4682,0,1,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,0,3041,CWE-20,15,444900,1,122,1,2,1,0,0,1,1,0,cifs-utils,-0.0013346672058105469,0.9583010077476501,0,722,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function contains no shell command parsing or execvp calls; it operates on mtab file entries and mount options.,"The historical repair guards a shell command parsing and execution path (string_split_shell/execvp) which is entirely absent from the target function, so the specific repair obligation is not present.",verifier_not_no,0,1,0
0,1,0,1,0,1868,CWE-22,15,445881,0,59,0,7,1,0,0,1,1,0,file-roller,0.0021238327026367188,0.959731936454773,0,305,1,0,1,0,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function checks `base_name != NULL` before proceeding, which is a NULL/bounds check, not the same semantic guard as the historical repair.","The historical repair guards against unsupported color components in gdk-pixbuf (CWE-787), while the target is in file-roller (CWE-22) and contains completely different variables, operations, and a primarily bounds/NULL check, making the historical evidence irrelevant.",verifier_not_no,0,1,0
0,1,0,1,2,7667,CWE-22,65,445995,0,256,0,24,0,1,0,1,0,1,file-roller,0.057711005210876465,1.0000001192092896,0,1332,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function (file-roller) contains path traversal guards (e.g., `_g_path_get_relative_basename_safe` returning NULL) which are semantically different from the historical varnish-cache CRLF/buffer-length guard.","The historical repair is a CRLF/buffer bounds check in varnish-cache (CWE-617) which is completely unrelated to the target's CWE-22 path traversal vulnerability in file-roller, and the target lacks the specific historical guard.",verifier_not_no,0,1,0
0,1,0,1,15,5176,CWE-787,12,446058,0,203,1,1,0,1,0,1,0,1,libtiff,0.005810260772705078,0.9484707117080688,0,1264,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,Target function contains bounds/shape checks like `if (codep->length == 0)` and `if (codep->length > occ)` but no error-handling guard for allocation/push operations matching the historical repair.,"The historical repair adds an error-handling guard for memory allocation/push operations (CWE-401), which is irrelevant to the target's bounds/shape overflow vulnerability (CWE-787), and the target lacks any equivalent allocation/push error guard.",verifier_not_no,0,1,0
0,1,0,1,0,535,CWE-416,2,446096,0,24,0,1,0,1,1,0,0,1,linux,0.001225590705871582,0.9620147943496704,0,116,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,The target function atusb_disconnect contains no conditional bounds or error checks guarding its cleanup operations; it simply executes a linear sequence of cancellation and deallocation calls.,"The historical repair evidence addresses a missing error-path cleanup (goto err_deregister) for a specific initialization failure in a different driver (pn533), which does not map to the unconditional linear cleanup sequence in the target function (atusb_disconnect).",verifier_not_no,0,1,0
0,1,0,1,22,6806,CWE-125,31,446279,3,151,8,7,0,1,0,1,0,1,libmobi,0.004646420478820801,0.956234335899353,0,1257,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The historical repair adds a loop iteration limit (while(descnt++ < FEC_MAX_DESC)) to prevent an infinite loop, while the target function contains bounded loops (while (i < tagx->tags_count), while (i < ptagx_count)) and bounds checks (if (entry_number >= indx->total_entries_count), if (buf->offset + entry_length >= buf_maxlen)) that are semantically different.","The historical repair adds a loop iteration limit guard against an infinite loop, which is a bounds/shape check that does not semantically match the target's existing bounds checks on array indices and buffer offsets.",verifier_not_no,0,1,0
0,1,0,1,9,2834,CWE-787,17,446416,4,110,5,3,0,1,0,1,0,1,rizin,0.0008574128150939941,0.9436109662055969,0,665,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function contains no equivalent to the `n == nitems(p)` bounds guard; it relies on different loop bounds and overflow checks.,"The historical repair adds a bounds/shape guard (`n == nitems(p)`) for a specific out-of-bounds access pattern that is not semantically present in the target function, which uses entirely different variables and control flow.",verifier_not_no,0,1,0
